EMP_CODIGO,REFERENCIA,COD_GRUPO,COD_SETOR_COMERCIAL,NUM_QUADRA,COD_ROTA_LEITURA,MATRICULA,SEQ_RESPONSAVEL,ECO_RESIDENCIAL,ECO_COMERCIAL,ECO_INDUSTRIAL,ECO_PUBLICA,ECO_OUTRAS,LTR_ATUAL,LTR_COLETADA,DAT_LEITURA,DIAS_LEITURA,CONS_MEDIDO,TIPO_LIGACAO,CATEGORIA,SUB_CATEGORIA,DSC_OCORRENCIA,COD_LEITURA_INF_1,COD_LEITURA_INF_2,COD_LEITURA_INF_3,HORA_LEITURA,DSC_SIMULTANEA,VOLUME_ESTIMADO,VOLUME_ESTIMADO_ACUM,FATURADO_MEDIA,COD_LEITURA_INT,STA_TROCA,EXCECAO,STA_ACEITA_LEITURA,COD_LATITUDE,COD_LONGITUDE,FRAUDE
2.0,2019-07-01,4.0,48.0,210.0,27.0,17312311,158054.0,1.0,1.0,0.0,0.0,0.0,1192.0,1192.0,2019-07-05,29.0,15.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:14:44,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.509448,-54.632416,1
2.0,2019-10-01,14.0,45.0,316.0,15.0,17262823,139575.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-23,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,17:49:44,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.50922,-54.651539,0
2.0,2019-06-01,12.0,73.0,24.0,32.0,17280346,507021.0,1.0,0.0,0.0,0.0,0.0,1013.0,0.0,2019-06-18,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,13:17:02,04-FIXADA AO PORTAO,17.0,17.0,MEDIA,107.0,N,Normal,N,-20.449645,-54.707024,0
2.0,2019-05-01,17.0,96.0,322.0,43.0,17726682,561606.0,1.0,0.0,0.0,0.0,0.0,587.0,587.0,2019-05-28,32.0,7.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,07:40:37,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.556481,-54.652617,1
2.0,2019-03-01,8.0,61.0,238.0,31.0,17257401,429541.0,1.0,0.0,0.0,0.0,0.0,1436.0,0.0,2019-03-14,30.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,CACHORRO BRAVO,,,,09:04:11,63-RETIDA - FATURA ELETRONICA,11.0,11.0,MEDIA,307.0,N,Normal,N,-20.419234,-54.559122,0
2.0,2019-01-01,13.0,22.0,110.0,10.0,17267535,141671.0,0.0,1.0,0.0,0.0,0.0,132.0,132.0,2019-01-19,32.0,23.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,15:32:56,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.485094,-54.610268,0
2.0,2019-12-01,13.0,52.0,346.0,22.0,17874404,541354.0,1.0,0.0,0.0,0.0,0.0,223516.0,223516.0,2019-12-21,30.0,583.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:42:39,60-RETIDA - MED > 2X MED MEDID,0.0,0.0,,901.0,N,Isento Agua e Esgoto,S,-20.496192,-54.571633,0
2.0,2019-09-01,18.0,73.0,238.0,30.0,17817702,529131.0,1.0,0.0,0.0,0.0,0.0,1276.0,1276.0,2019-09-26,30.0,10.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,15:37:19,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.441649,-54.688175,0
2.0,2019-02-01,8.0,47.0,258.0,26.0,17700693,733021.0,1.0,0.0,0.0,0.0,0.0,116.0,0.0,2019-02-12,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,09:10:18,04-FIXADA AO PORTAO,11.0,20.0,MEDIA,107.0,N,Normal,N,-20.500263,-54.639792,1
2.0,2019-08-01,18.0,36.0,84.0,13.0,17953330,914514.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2019-08-24,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,13:14:47,02-CAIXA CORREIO,10.0,60.0,MEDIA,107.0,N,Normal,N,-20.426619,-54.65317,1
2.0,2019-07-01,13.0,12.0,162.0,4.0,17462589,200723.0,1.0,1.0,0.0,0.0,0.0,279.0,279.0,2019-07-18,31.0,20.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,07:57:16,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.434966,-54.569904,1
2.0,2019-10-01,6.0,20.0,366.0,18.0,17314975,159171.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-10,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,17:11:43,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.492718,-54.627818,0
2.0,2019-06-01,8.0,63.0,236.0,34.0,17348383,387275.0,1.0,0.0,0.0,0.0,0.0,961.0,0.0,2019-06-17,32.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,09:03:45,02-CAIXA CORREIO,6.0,13.0,MEDIA,107.0,N,Normal,N,-20.389574,-54.570086,0
2.0,2019-05-01,12.0,12.0,124.0,5.0,17460709,200084.0,1.0,0.0,0.0,0.0,0.0,1218.0,1218.0,2019-05-16,29.0,17.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:09:54,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.430076,-54.571469,0
2.0,2019-03-01,15.0,89.0,200.0,35.0,17899564,697802.0,1.0,0.0,0.0,0.0,0.0,599.0,0.0,2019-03-26,28.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,IMPOSSÍVEL ACESSO AO MEDIDOR,,,,09:16:32,01-EM MAOS,10.0,10.0,MEDIA,310.0,N,Normal,N,-20.525197,-54.577688,1
2.0,2019-01-01,11.0,96.0,148.0,45.0,17728972,247172.0,0.0,0.0,0.0,1.0,0.0,22015.0,22015.0,2019-01-23,33.0,42.0,Hidrometrado,PUBLICA,PUBLICA,NORMAL,,,,09:15:43,69-RETIDA - CONSOLIDADO,0.0,0.0,,904.0,N,Normal,S,-20.552023,-54.648948,1
2.0,2019-12-01,11.0,2.0,12.0,1.0,17103701,644868.0,0.0,1.0,0.0,0.0,0.0,2791.0,2791.0,2019-12-18,29.0,44.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,11:30:32,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.466282,-54.619585,0
2.0,2019-09-01,19.0,94.0,184.0,53.0,17900203,645658.0,1.0,0.0,0.0,0.0,0.0,674.0,674.0,2019-09-26,28.0,9.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:58:49,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.551108,-54.616361,0
2.0,2019-02-01,18.0,65.0,536.0,19.0,17826399,930520.0,1.0,0.0,0.0,0.0,0.0,519.0,519.0,2019-02-22,27.0,1.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:54:56,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.387437,-54.581939,0
2.0,2019-08-01,10.0,12.0,40.0,7.0,17861551,469392.0,1.0,0.0,0.0,0.0,0.0,422.0,0.0,2019-08-14,30.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,13:38:26,01-EM MAOS,50.0,50.0,MEDIA,107.0,N,Normal,N,-20.444649,-54.579714,0
2.0,2019-07-01,9.0,5.0,32.0,3.0,17079059,84808.0,1.0,1.0,0.0,0.0,0.0,236.0,236.0,2019-07-12,28.0,20.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,15:08:15,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.447602,-54.607158,0
2.0,2019-10-01,15.0,32.0,63.0,10.0,17885959,549710.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-26,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:33:29,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.436588,-54.623212,1
2.0,2019-06-01,19.0,84.0,2.0,45.0,17807021,453237.0,1.0,0.0,0.0,0.0,0.0,394.0,0.0,2019-06-29,32.0,0.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,09:18:11,02-CAIXA CORREIO,6.0,6.0,MEDIA,107.0,N,Normal,N,-20.52276,-54.625365,0
2.0,2019-05-01,7.0,30.0,111.0,20.0,17354378,174326.0,1.0,0.0,0.0,0.0,0.0,1101.0,1101.0,2019-05-13,32.0,13.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,10:11:13,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.426139,-54.589518,0
2.0,2019-03-01,14.0,44.0,360.0,14.0,17318669,694643.0,1.0,0.0,0.0,0.0,0.0,1777.0,0.0,2019-03-23,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,11:45:15,02-CAIXA CORREIO,8.0,8.0,MEDIA,107.0,N,Normal,N,-20.493029,-54.648906,0
2.0,2019-01-01,5.0,1.0,10.0,1.0,17087939,91498.0,0.0,1.0,0.0,0.0,0.0,641.0,641.0,2019-01-10,31.0,6.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,12:49:04,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.45664,-54.618565,0
2.0,2019-12-01,12.0,73.0,2.0,32.0,17942472,844155.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2019-12-16,30.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,13:10:28,04-FIXADA AO PORTAO,0.0,0.0,MEDIA,107.0,N,Normal,N,-20.451048,-54.710141,0
2.0,2019-09-01,8.0,83.0,130.0,40.0,17454350,197471.0,1.0,0.0,0.0,0.0,0.0,1864.0,1864.0,2019-09-12,30.0,9.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:41:21,02-CAIXA CORREIO,0.0,0.0,,908.0,N,Normal,S,-20.524153,-54.645286,1
2.0,2019-02-01,19.0,22.0,575.0,8.0,17777969,640398.0,1.0,0.0,0.0,0.0,0.0,103.0,103.0,2019-02-27,28.0,18.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,15:35:43,62-RETIDA - NÃO IMPRESSA,0.0,0.0,,900.0,N,Normal,S,-20.487484,-54.596906,0
2.0,2019-08-01,13.0,46.0,552.0,18.0,17446377,675369.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-19,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,10:22:14,04-FIXADA AO PORTAO,0.0,47.0,MEDIA,107.0,N,Normal,N,-20.52091,-54.635804,0
2.0,2019-07-01,15.0,66.0,588.0,22.0,17704622,225929.0,1.0,0.0,0.0,0.0,0.0,1331.0,1331.0,2019-07-27,31.0,3.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:18:33,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.409038,-54.591828,0
2.0,2019-10-01,4.0,63.0,782.0,30.0,17797233,279795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-04,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:26:18,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.408822,-54.573745,1
2.0,2019-06-01,14.0,12.0,182.0,3.0,17805966,485534.0,1.0,0.0,0.0,0.0,0.0,547.0,0.0,2019-06-18,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,07:24:44,02-CAIXA CORREIO,5.0,27.0,MEDIA,107.0,N,Normal,N,-20.435109,-54.574152,0
2.0,2019-05-01,19.0,84.0,238.0,47.0,17912907,656909.0,1.0,0.0,0.0,0.0,0.0,540.0,540.0,2019-05-29,30.0,14.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,07:53:10,63-RETIDA - FATURA ELETRONICA,0.0,0.0,,900.0,N,Normal,S,-20.533963,-54.634774,0
2.0,2019-03-01,14.0,44.0,354.0,14.0,17574956,722177.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,2019-03-23,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,16:46:38,02-CAIXA CORREIO,9.0,9.0,MEDIA,107.0,N,Normal,N,-20.49301,-54.647681,0
2.0,2019-01-01,18.0,50.0,161.0,18.0,17911897,798943.0,0.0,1.0,0.0,0.0,0.0,1076.0,1076.0,2019-01-25,30.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,13:59:44,64-RETIDA - LIGACAO BLOQUEADA,0.0,0.0,,900.0,N,Isento Agua e Esgoto,S,-20.505767,-54.599915,1
2.0,2019-12-01,10.0,65.0,189.0,35.0,17849522,425504.0,0.0,0.0,0.0,1.0,0.0,2258.0,2258.0,2019-12-20,30.0,37.0,Hidrometrado,PUBLICA,PUBLICA,NORMAL,,,,09:39:33,69-RETIDA - CONSOLIDADO,0.0,0.0,,900.0,N,Normal,S,-20.38411,-54.567258,1
2.0,2019-09-01,17.0,78.0,342.0,32.0,17782115,264735.0,1.0,0.0,0.0,0.0,0.0,1774.0,1774.0,2019-09-25,32.0,12.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,15:28:25,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.513931,-54.665752,1
2.0,2019-02-01,18.0,76.0,483.0,32.0,17520979,754666.0,1.0,0.0,0.0,0.0,0.0,791.0,791.0,2019-02-26,28.0,6.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:24:27,02-CAIXA CORREIO,0.0,0.0,,908.0,N,Normal,S,-20.492282,-54.676724,0
2.0,2019-08-01,13.0,19.0,158.0,8.0,17719126,238000.0,1.0,0.0,0.0,0.0,0.0,1240.0,0.0,2019-08-22,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,16:11:46,02-CAIXA CORREIO,3.0,6.0,MEDIA,107.0,N,Normal,N,-20.483666,-54.636509,1
2.0,2019-07-01,16.0,67.0,318.0,22.0,17782480,265117.0,1.0,0.0,0.0,0.0,0.0,778.0,778.0,2019-07-29,33.0,11.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,12:50:07,04-FIXADA AO PORTAO,0.0,0.0,,900.0,N,Normal,S,-20.413217,-54.584135,1
2.0,2019-10-01,4.0,20.0,522.0,13.0,17364927,178173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-07,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:09:46,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.49473,-54.616094,1
2.0,2019-06-01,15.0,85.0,88.0,32.0,17430490,191409.0,1.0,0.0,0.0,0.0,0.0,1004.0,0.0,2019-06-21,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,11:38:54,63-RETIDA - FATURA ELETRONICA,7.0,14.0,MEDIA,107.0,N,Normal,N,-20.520699,-54.620663,1
2.0,2019-05-01,9.0,42.0,446.0,23.0,17789044,271552.0,1.0,0.0,0.0,0.0,0.0,714.0,714.0,2019-05-16,33.0,7.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:13:44,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.486417,-54.661741,0
2.0,2019-03-01,14.0,89.0,100.0,43.0,17801423,700048.0,1.0,0.0,0.0,0.0,0.0,941.0,0.0,2019-03-25,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,IMPOSSÍVEL ACESSO AO MEDIDOR,,,,10:24:54,02-CAIXA CORREIO,8.0,8.0,MEDIA,310.0,N,Normal,N,-20.522401,-54.579275,0
2.0,2019-01-01,6.0,1.0,40.0,1.0,17088487,316017.0,0.0,1.0,0.0,0.0,0.0,680.0,680.0,2019-01-11,32.0,2.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:50:29,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.458423,-54.615497,0
2.0,2019-12-01,18.0,44.0,70.0,15.0,17116456,1019355.0,1.0,1.0,0.0,0.0,0.0,1404.0,1404.0,2019-12-26,33.0,15.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:35:49,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.482294,-54.63898,0
2.0,2019-09-01,17.0,67.0,136.0,24.0,17940589,825096.0,1.0,0.0,0.0,0.0,0.0,136.0,136.0,2019-09-26,29.0,3.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:11:15,69-RETIDA - CONSOLIDADO,0.0,0.0,,900.0,N,Normal,S,-20.415581,-54.581983,0
2.0,2019-02-01,6.0,1.0,62.0,2.0,17088925,92367.0,1.0,0.0,0.0,0.0,0.0,765.0,765.0,2019-02-12,29.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:54:45,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.457558,-54.61169,0
2.0,2019-08-01,16.0,50.0,14.0,19.0,17797903,1004376.0,1.0,0.0,0.0,0.0,0.0,415.0,0.0,2019-08-24,28.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,08:27:32,02-CAIXA CORREIO,1.0,1.0,MEDIA,107.0,N,Normal,N,-20.495651,-54.607415,0
2.0,2019-07-01,99.0,30.0,260.0,16.0,17383347,182615.0,0.0,0.0,0.0,1.0,0.0,3041.0,3041.0,2019-07-31,33.0,117.0,Hidrometrado,PUBLICA,PUBLICA,NORMAL,,,,13:02:42,69-RETIDA - CONSOLIDADO,0.0,0.0,,903.0,N,Normal,S,-20.419905,-54.596357,0
2.0,2019-10-01,4.0,20.0,522.0,13.0,17364932,178176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-07,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:09:24,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.495473,-54.615843,0
2.0,2019-06-01,13.0,88.0,768.0,41.0,17319336,539403.0,1.0,0.0,0.0,0.0,0.0,1525.0,0.0,2019-06-22,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,11:24:16,02-CAIXA CORREIO,5.0,5.0,MEDIA,107.0,N,Normal,N,-20.528785,-54.581877,1
2.0,2019-05-01,5.0,33.0,324.0,21.0,17120078,107768.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,2019-05-09,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,12:55:36,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.418348,-54.636411,1
2.0,2019-03-01,17.0,83.0,453.0,35.0,17839912,388075.0,1.0,0.0,0.0,0.0,0.0,944.0,0.0,2019-03-25,33.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,16:20:44,01-EM MAOS,14.0,14.0,MEDIA,107.0,N,Normal,N,-20.538807,-54.654341,0
2.0,2019-01-01,18.0,73.0,232.0,30.0,17820057,303424.0,1.0,0.0,0.0,0.0,0.0,1554.0,1554.0,2019-01-25,30.0,25.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:05:26,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.440208,-54.688432,1
2.0,2019-12-01,8.0,83.0,254.0,41.0,17452281,1017602.0,1.0,0.0,0.0,0.0,0.0,293.0,293.0,2019-12-12,30.0,17.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:05:29,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.523571,-54.65038,1
2.0,2019-09-01,13.0,31.0,20.0,12.0,17368391,179055.0,0.0,1.0,0.0,0.0,0.0,1599.0,1599.0,2019-09-21,32.0,39.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,15:17:43,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.435387,-54.617088,0
2.0,2019-02-01,8.0,1.0,100.0,1.0,17089380,758653.0,50.0,0.0,0.0,0.0,0.0,35361.0,35361.0,2019-02-15,30.0,698.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:42:40,52-RETIDA - VALOR ALTO,0.0,0.0,,900.0,N,Normal,S,-20.459679,-54.60812,0
2.0,2019-08-01,11.0,34.0,49.0,17.0,17708217,228946.0,1.0,0.0,0.0,0.0,0.0,925.0,0.0,2019-08-22,30.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,11:09:40,04-FIXADA AO PORTAO,8.0,8.0,MEDIA,107.0,N,Normal,N,-20.425565,-54.646197,1
2.0,2019-07-01,10.0,34.0,1.0,16.0,17936166,771997.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,2019-07-20,31.0,2.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:41:20,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.429221,-54.642465,1
2.0,2019-10-01,12.0,81.0,166.0,37.0,17278592,146486.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,17:47:16,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.544941,-54.670138,0
2.0,2019-06-01,18.0,28.0,391.0,10.0,17225619,124567.0,1.0,0.0,0.0,0.0,0.0,1017.0,0.0,2019-06-25,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,10:17:57,02-CAIXA CORREIO,9.0,9.0,MEDIA,107.0,N,Normal,N,-20.422612,-54.56675,0
2.0,2019-05-01,15.0,93.0,158.0,38.0,17790181,272711.0,1.0,0.0,0.0,0.0,0.0,910.0,910.0,2019-05-21,27.0,12.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:55:06,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.546867,-54.608512,0
2.0,2019-03-01,15.0,32.0,76.0,10.0,17812337,296197.0,1.0,0.0,0.0,0.0,0.0,1225.0,0.0,2019-03-26,33.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,12:15:33,04-FIXADA AO PORTAO,13.0,13.0,MEDIA,107.0,N,Normal,N,-20.433385,-54.624569,0
2.0,2019-01-01,6.0,42.0,234.0,27.0,17342312,422201.0,1.0,0.0,0.0,0.0,0.0,443.0,0.0,2019-01-12,33.0,18.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:52:59,71-RETIDA - ULTRASSONICO SEM L,0.0,0.0,,901.0,N,Normal,S,-20.492446,-54.66769,0
2.0,2019-12-01,11.0,6.0,148.0,2.0,17087002,763358.0,1.0,1.0,0.0,0.0,0.0,2331.0,2331.0,2019-12-16,32.0,43.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:38:11,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.47284,-54.632518,1
2.0,2019-09-01,5.0,9.0,308.0,7.0,17846686,414435.0,0.0,1.0,0.0,0.0,0.0,2718.0,2718.0,2019-09-09,33.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:36:56,67-RETIDA - GRANDE CLIENTE,0.0,0.0,,900.0,N,Normal,S,-20.4707,-54.582701,0
2.0,2019-02-01,9.0,53.0,96.0,34.0,17932857,750039.0,1.0,0.0,0.0,0.0,0.0,502.0,502.0,2019-02-22,29.0,28.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:52:24,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.485044,-54.549764,1
2.0,2019-08-01,12.0,88.0,614.0,41.0,17702078,869372.0,1.0,0.0,0.0,0.0,0.0,1808.0,0.0,2019-08-20,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,09:25:24,02-CAIXA CORREIO,28.0,58.0,MEDIA,107.0,N,Normal,N,-20.528163,-54.585231,1
2.0,2019-07-01,19.0,97.0,40.0,55.0,17434694,191979.0,0.0,0.0,0.0,1.0,0.0,2986.0,2986.0,2019-07-27,28.0,120.0,Hidrometrado,PUBLICA,PUBLICA,NORMAL,,,,09:01:24,69-RETIDA - CONSOLIDADO,0.0,0.0,,900.0,N,Normal,S,-20.69126,-54.584001,0
2.0,2019-10-01,4.0,95.0,82.0,44.0,17520178,609088.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-08,0.0,0.0,Consumo Fixo,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,12:15:11,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.54822,-54.619491,0
2.0,2019-06-01,11.0,12.0,58.0,6.0,17940925,828206.0,1.0,0.0,0.0,0.0,0.0,188.0,0.0,2019-06-14,30.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,10:14:44,02-CAIXA CORREIO,8.0,8.0,MEDIA,107.0,N,Normal,N,-20.440995,-54.580215,0
2.0,2019-05-01,17.0,31.0,493.0,13.0,17823127,587457.0,1.0,0.0,0.0,0.0,0.0,1074.0,1074.0,2019-05-27,28.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,15:17:38,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.424057,-54.60105,0
2.0,2019-03-01,15.0,65.0,282.0,21.0,17809757,293461.0,1.0,0.0,0.0,0.0,0.0,885.0,0.0,2019-03-23,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR COM MOSTRADOR SUJO,,,,08:49:04,04-FIXADA AO PORTAO,8.0,8.0,MEDIA,104.0,N,Normal,N,-20.375366,-54.569431,0
2.0,2019-01-01,15.0,89.0,3.0,34.0,17828525,334477.0,1.0,0.0,0.0,0.0,0.0,298.0,298.0,2019-01-26,31.0,9.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:03:13,02-CAIXA CORREIO,0.0,0.0,,908.0,N,Normal,S,-20.52344,-54.573711,1
